Duration,Service,Source bytes,Destination bytes,Count,Same_srv_rate,Serror_rate,Srv_serror_rate,Dst_host_count,Dst_host_srv_count,Dst_host_same_src_port_rate,Dst_host_serror_rate,Dst_host_srv_serror_rate,Flag,IDS_detection,Malware_detection,Ashula_detection,Label,Source_IP_Address,Source_Port_Number,Destination_IP_Address,Destination_Port_Number,Start_Time,Protocol
0.001084,dns,45,98,34,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,22183,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:19:39,udp
2.996609,other,0,0,0,0.00,0.00,0.75,49,51,0.00,0.90,0.86,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1381,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,01:41:03,tcp
0.001824,dns,45,98,27,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,41553,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:27:37,udp
0.000000,other,0,0,0,0.00,0.00,1.00,1,20,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:0394:3f3a:00b1:5624:2f86,37541,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,08:33:26,tcp
0.000000,other,0,0,0,0.00,0.00,0.67,1,33,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:e447:27f6:13a3:7c05:155a,44276,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,23:20:43,tcp
0.000000,other,0,0,0,0.00,0.00,0.97,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:1c32:2177:0f6e:71db:053b,30708,fd54:2a81:0ff9:ba7e:7dc5:2751:6050:5299,3389,18:06:36,tcp
2.996977,other,0,0,2,0.50,0.50,0.50,2,17,0.00,1.00,0.94,S0,0,0,0,0,fd54:2a81:0ff9:8b52:4136:15e7:0c60:0a96,36780,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,00:36:53,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,1,13,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:2fdc:2609:03ae:1dbd:3624,60527,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,10:19:45,tcp
0.000000,other,0,0,0,0.00,0.00,0.00,3,20,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:c3f3:476f:0d0c:0fa0:4340,36024,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,15:53:33,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,1,21,0.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:19d3:3136:00a7:099d:214a,45674,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,10:15:13,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,2,2,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:6f4d:21c0:085f:0308:4117,8782,fd54:2a81:0ff9:9ab9:7de1:27f2:6086:0330,443,03:39:17,tcp
3.060768,other,0,0,1,1.00,1.00,0.71,0,13,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:67ff:2499:7385:30f1:0b9f,2913,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,21:14:11,tcp
3.023429,other,0,0,1,1.00,1.00,1.00,0,20,0.00,0.00,0.20,REJ,0,0,0,0,fd54:2a81:0ff9:dcc4:6881:05c1:ff61:354f,15539,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,02:38:21,tcp
1.128717,ssh,520,1745,2,1.00,0.00,0.00,15,15,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,57908,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,22,14:17:38,tcp
3.006122,other,0,0,3,1.00,1.00,0.89,0,32,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:3cd5:03e3:72c7:3f8f:039a,58077,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,22:32:34,tcp
0.000138,other,0,0,0,0.00,0.00,1.00,7,21,1.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:3cd5:03e3:72c7:3f8f:039a,37039,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,10:54:43,tcp
0.000000,other,0,0,1,1.00,1.00,0.80,6,23,0.17,1.00,0.96,S0,0,0,0,0,fd54:2a81:0ff9:3f3a:436b:0bb5:7ae5:273e,34831,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,23:35:58,tcp
2.999740,other,0,0,4,1.00,0.00,0.64,0,24,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:7817:4555:36d8:1b0f:094e,53164,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,02:25:46,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,2,17,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:fa00:36e9:395a:1df3:4de5,36218,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,15:21:10,tcp
0.998074,other,0,0,0,0.00,0.00,0.80,0,8,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:2790:4297:1376:03c8:25d6,37617,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,01:21:50,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,1,5,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:4475:4102:07c9:23eb:180f,5877,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,10:53:27,tcp
1.191087,ssh,520,1745,2,0.50,0.50,0.00,14,14,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,33160,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,22,14:17:02,tcp
3.001143,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:629a:0367:74fb:16c3:4b4d,63230,fd54:2a81:0ff9:fc6b:7d5a:27d5:6077:0cdc,22,09:09:28,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,2,29,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a514:19b6:032a:15be:0ff8,52412,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,12:42:11,tcp
0.000418,dns,45,98,20,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,44781,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:29:05,udp
0.000000,other,0,0,1,1.00,1.00,1.00,6,33,0.33,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7ee8:0308:4cbf:295f:11ea,48148,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,00:03:21,tcp
2.952818,other,0,0,5,1.00,0.00,0.44,2,84,0.00,0.00,0.02,REJ,0,0,0,0,fd54:2a81:0ff9:01e8:450b:5304:33ac:1dcf,16204,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,07:45:30,tcp
0.000122,dns,57,106,0,0.00,0.00,0.00,1,76,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:0094:5cf1:7426:19e5:53f6,61659,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,02:42:50,udp
2.997435,other,0,0,0,0.00,0.00,0.38,4,18,0.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7ee8:0308:4cbf:295f:11ea,42152,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,11:33:34,tcp
0.001733,dns,45,98,35,1.00,0.00,0.00,97,97,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,51931,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:15:24,udp
1.246335,ssh,520,1745,2,1.00,0.00,0.00,13,13,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,60680,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,22,14:21:06,tcp
0.000063,other,0,0,2,1.00,0.00,0.57,9,19,0.22,0.11,0.05,REJ,0,0,0,0,fd54:2a81:0ff9:41a7:2d82:1b51:19bb:3fe9,4002,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,02:50:09,tcp
2.891925,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:3204:43c5:70e5:0f0a:14a7,1250,fd54:2a81:0ff9:cac2:7d43:27b5:6024:0f8f,445,03:31:06,tcp
2.994529,other,0,0,0,0.00,0.00,0.50,51,58,0.00,0.92,0.83,S0,0,0,0,0,fd54:2a81:0ff9:d72e:033c:2e20:13b5:114a,1936,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,21:53:24,tcp
0.000137,dns,47,205,1,1.00,0.00,0.00,0,68,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b896:5bed:0733:3542:2d63,17155,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,00:59:19,udp
0.001070,dns,45,98,25,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,38723,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:20:59,udp
0.000000,other,0,0,2,1.00,1.00,0.92,1,15,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:6cf0:3650:2ce7:517d:631b,2914,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,02:13:26,tcp
1.285251,ssh,520,1745,2,1.00,0.00,0.00,13,13,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,45370,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,22,14:15:50,tcp
0.193867,other,0,49,0,0.00,0.00,0.62,0,0,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:65a2:479f:29de:1e47:02ae,53232,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,22,13:41:20,tcp
0.000446,dns,45,98,15,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,27099,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:35:55,udp
3.000660,other,0,0,0,0.00,0.00,0.80,0,28,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:ade4:3ee2:68dd:25c3:6541,57355,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,15:33:24,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,3,20,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:8b08:3b7b:0dcf:7781:2394,35242,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,20:29:17,tcp
3.041978,other,0,0,1,0.00,0.00,0.83,0,11,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:362a:130b:2b5b:7e42:50ce,4604,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,13:14:08,tcp
0.000000,other,0,0,0,0.00,0.00,0.57,4,30,0.50,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:ade4:3ee2:68dd:25c3:6541,46143,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,11:09:42,tcp
0.000115,dns,36,194,0,0.00,0.00,0.00,0,18,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:67bd:36af:284a:09b3:00e0,42941,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,00:46:42,udp
0.000000,other,0,0,0,0.00,0.00,0.67,1,12,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:9b42:39b9:0780:47c9:0383,37797,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,10:23:31,tcp
0.000053,other,0,0,0,0.00,0.00,1.00,4,8,0.25,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:0b8b:2a7e:0c4c:4d52:0388,3730,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,03:02:54,tcp
3.001185,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:629a:0367:74fb:16c3:4b4d,63133,fd54:2a81:0ff9:d844:7de8:2707:6071:6db2,22,09:09:28,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,6,27,0.33,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7ee8:0308:4cbf:295f:11ea,41651,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,09:59:51,tcp
3.009399,other,0,0,1,1.00,1.00,0.71,0,24,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:4900:25c7:1959:1ddf:4b8a,42520,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,11:13:09,tcp
0.000056,other,0,0,3,1.00,0.00,0.60,2,30,0.50,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:8771:3a03:ff30:3651:034f,2525,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,02:56:13,tcp
0.218358,dns,43,43,15,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53872,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,13:14:42,udp
0.001096,dns,45,98,22,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,59935,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:28:57,udp
0.000000,other,0,0,0,0.00,0.00,0.50,5,19,0.40,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7ee8:0308:4cbf:295f:11ea,42463,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,23:48:13,tcp
3.001629,other,0,0,1,1.00,1.00,1.00,0,32,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:22ac:3467:6fde:25af:7647,58543,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,23:23:46,tcp
2.959408,other,0,0,0,0.00,0.00,0.43,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:0c67:43ea:093e:3521:1f0d,3559,fd54:2a81:0ff9:7d02:7dca:2728:6060:3380,445,22:45:57,tcp
3.045555,other,0,0,0,0.00,0.00,0.45,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:cbc3:6e57:13fb:2f1a:6b6f,1961,fd54:2a81:0ff9:9bbb:7d56:2738:6032:1b85,445,23:42:32,tcp
1.440029,ssh,520,1745,1,1.00,0.00,0.00,21,21,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:b303:2170:1886:4c45:3261,60091,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,22,14:37:02,tcp
0.000000,other,0,0,0,0.00,0.00,0.00,1,16,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:cc83:133c:051e:0f49:103e,64407,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,05:57:34,tcp
0.000125,dns,36,191,0,0.00,0.00,0.00,0,37,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:09d6:0157:44a0:1b2a:1a2c,2607,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,13:35:46,udp
0.000000,other,0,0,0,0.00,0.00,0.50,7,29,0.14,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:2d80:23e1:7e96:574b:0327,3551,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,05:10:21,tcp
0.996722,other,0,0,1,1.00,0.00,0.89,0,11,0.00,0.00,0.18,REJ,0,0,0,0,fd54:2a81:0ff9:7471:3c4e:05c0:33ba:4f76,40747,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,00:05:22,tcp
0.000000,other,0,0,2,1.00,1.00,0.80,2,24,0.50,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7ee8:0308:4cbf:295f:11ea,41148,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,10:00:57,tcp
0.000000,other,0,0,0,0.00,0.00,0.50,2,21,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:b4e5:3cb0:49f6:29c3:3b70,33634,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,09:49:57,tcp
3.002857,other,0,0,1,1.00,1.00,0.60,0,33,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a60c:267d:1267:47a4:2d0b,41246,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,21:30:39,tcp
3.000745,other,0,0,1,1.00,1.00,0.38,3,7,0.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:0f35:4bd9:6a64:3f2c:55a1,51317,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,14:50:57,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,2,15,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:273e:413b:15b5:270e:117e,53655,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,00:04:14,tcp
0.001751,dns,45,98,32,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,59034,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:13:49,udp
0.000069,other,0,0,1,1.00,0.00,0.50,3,13,0.33,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:cc83:133c:051e:0f49:103e,63042,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,20:43:34,tcp
2.999210,other,0,0,2,0.00,0.00,1.00,0,7,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:05d3:1f1b:3cb0:7936:0368,58305,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,14:35:22,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,1,28,1.00,1.00,0.96,S0,0,0,0,0,fd54:2a81:0ff9:4379:0d7b:1aaa:1d28:4c54,57258,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,12:50:00,tcp
0.001063,dns,44,96,24,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,60541,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:36:49,udp
0.000000,other,0,0,0,0.00,0.00,0.60,1,10,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:662f:0573:2aa4:26a7:49b8,36822,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,20:02:20,tcp
2.767859,ssh,520,1745,3,0.00,0.00,0.00,13,13,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:8600:2bac:334b:1188:75ff,56997,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,22,00:35:30,tcp
2.998886,other,0,0,3,1.00,1.00,1.00,13,52,0.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:97b7:0d71:4a2d:00ad:244f,2028,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,08:18:10,tcp
3.003820,other,0,0,0,0.00,0.00,1.00,11,13,0.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:381f:4bfb:6a6f:3f94:56f2,60523,fd54:2a81:0ff9:067d:7df9:2738:61f0:359d,25,18:00:30,tcp
0.001051,dns,44,96,25,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,17492,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:31:19,udp
0.000000,other,0,0,0,0.00,0.00,1.00,1,38,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:bfe3:364f:0fa9:1635:4b56,45897,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,18:09:20,tcp
0.001045,dns,56,72,24,1.00,0.00,0.00,92,92,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,27691,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:30:36,udp
0.001726,dns,45,98,38,1.00,0.00,0.00,100,100,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,31935,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:26:19,udp
0.000119,dns,57,106,1,1.00,0.00,0.00,0,77,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:c0cd:21df:0584:4d37:0393,48018,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,53,21:43:36,udp
0.000000,other,0,0,3,0.33,0.33,0.83,2,33,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:1277:3f17:000e:0faa:75e5,42771,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,13:14:07,tcp
2.667127,other,0,0,2,1.00,1.00,1.00,0,9,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:7a3b:247f:60fc:3115:02d3,22447,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,12:38:34,tcp
0.000000,other,0,0,0,0.00,0.00,0.89,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:a8e9:13b2:15e6:4727:08a8,46101,fd54:2a81:0ff9:169a:7d00:27cf:6028:0138,80,09:21:32,tcp
2.901693,other,0,0,0,0.00,0.00,0.90,51,53,0.00,0.92,0.89,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,3003,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,18:36:54,tcp
0.000000,other,0,0,0,0.00,0.00,0.50,46,48,0.02,0.91,0.88,S0,0,0,0,0,fd54:2a81:0ff9:df37:05cc:4b7c:43a3:0312,1580,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,00:38:11,tcp
0.000000,other,0,0,0,0.00,0.00,0.80,2,19,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:2f03:2181:24a7:45c9:66f8,51974,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,17:47:11,tcp
3.004827,other,0,0,0,0.00,0.00,0.83,0,12,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:2f24:13bb:3024:325c:35d7,51144,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,23:43:07,tcp
0.000000,other,0,0,3,1.00,1.00,1.00,3,27,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:a000:19a6:0355:6f09:3dea,31269,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,09:40:30,tcp
0.000000,other,0,0,0,0.00,0.00,0.67,1,18,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:bfdd:1b8b:3501:7296:5a00,43915,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,15:18:02,tcp
0.001722,dns,44,96,34,0.97,0.00,0.00,95,95,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,61140,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,00:37:48,udp
2.486959,other,0,0,1,1.00,1.00,0.43,0,15,0.00,0.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:3cb0:23f7:4f17:48bb:1674,37270,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,25,02:25:04,tcp
0.000415,dns,45,98,24,1.00,0.00,0.00,97,97,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,19708,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,14:33:09,udp
0.000119,other,0,0,0,0.00,0.00,0.67,0,0,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:1b2b:48ca:1138:5650:67b8,39026,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,445,02:43:13,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,RSTOS0,0,0,0,0,fd54:2a81:0ff9:9954:4daa:5d48:36be:534f,0,fd54:2a81:0ff9:452c:7dca:2784:0783:1840,62721,15:16:12,tcp
0.000000,other,0,0,0,0.00,0.00,0.83,1,21,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:2ff8:0924:5b1d:6d8b:7b08,37981,fd54:2a81:0ff9:98f7:7d45:2798:6183:2d1f,25,12:12:50,tcp
0.204317,other,0,0,0,0.00,0.00,0.57,0,1,0.00,0.00,0.00,REJ,0,0,0,0,fd54:2a81:0ff9:1c39:7d03:27f4:61e6:3150,65497,fd54:2a81:0ff9:3cd5:03e3:72c7:3f8f:039a,113,11:08:07,tcp
3.204769,other,0,0,1,1.00,1.00,0.82,2,33,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:3cd5:03e3:72c7:3f8f:039a,11225,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,10:49:03,tcp
0.000000,other,0,0,0,0.00,0.00,0.75,1,36,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:c3f3:476f:0d0c:0fa0:4340,37283,fd54:2a81:0ff9:d77d:7d36:2705:6121:335c,25,11:46:10,tcp
0.000000,other,0,0,0,0.00,0.00,1.00,0,0,0.00,0.00,0.00,S0,0,0,0,0,fd54:2a81:0ff9:ceeb:0b3c:6c03:3190:339e,6000,fd54:2a81:0ff9:4fc6:7d77:27b4:6027:2391,3306,20:48:01,tcp
0.001088,dns,44,91,12,1.00,0.00,0.00,99,99,0.00,0.00,0.00,SF,0,0,0,0,fd54:2a81:0ff9:7aca:7d65:2754:61ed:37d9,18388,fd54:2a81:0ff9:4be7:7d2f:278e:7d0b:3cb3,53,09:19:50,udp
2.948427,other,0,0,0,0.00,0.00,0.75,47,47,0.00,0.94,0.94,S0,0,0,0,0,fd54:2a81:0ff9:d72e:033c:2e20:13b5:114a,4889,fd54:2a81:0ff9:442f:7db2:274c:6125:0375,445,22:41:40,tcp
0.000000,other,0,0,1,1.00,1.00,0.86,1,20,1.00,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:c2e1:2134:08c7:3774:5b2c,41700,fd54:2a81:0ff9:6473:7df2:2745:611c:2b59,25,08:40:10,tcp
0.000000,other,0,0,1,1.00,1.00,1.00,3,36,0.67,1.00,1.00,S0,0,0,0,0,fd54:2a81:0ff9:0f35:4bd9:6a64:3f2c:55a1,40015,fd54:2a81:0ff9:2808:7d47:279a:6189:2fbe,25,11:59:35,tcp
0.000000,other,0,0,2,1.00,0.00,0.00,0,13,0.00,0.00,0.00,OTH,0,0,0,0,fd54:2a81:0ff9:9beb:7d69:2719:6068:1f74,54044,fd54:2a81:0ff9:1fe7:47cc:5717:0794:00de,80,06:31:16,tcp
