"No.","Time","Source","Destination","Protocol","Length","Info"
"2053","18.848201306","31.13.82.7","192.168.56.105","QUIC","90","Protected Payload (KP0), DCID=ea0001"
"2054","18.850283687","31.13.82.7","192.168.56.105","QUIC","122","Protected Payload (KP0), DCID=ea0001"
"2055","18.852922213","192.168.56.105","31.13.82.7","QUIC","342","0-RTT, DCID=8d551bf9199b3a35, SCID=ea0001"
"2056","18.852922496","8.8.8.8","192.168.56.105","DNS","118","Standard query response 0x1ab3 A static.xx.fbcdn.net CNAME scontent.xx.fbcdn.net A 31.13.82.7"
"2057","18.864152900","31.13.82.7","192.168.56.105","QUIC","90","Protected Payload (KP0), DCID=ea0001"
"2058","18.864153226","31.13.82.7","192.168.56.105","QUIC","890","Protected Payload (KP0), DCID=ea0001"
"2059","18.864604966","192.168.56.105","31.13.82.7","QUIC","274","Protected Payload (KP0), DCID=811d00e849abbc26"
"2060","18.866954046","192.168.56.105","31.13.82.7","QUIC","113","Protected Payload (KP0), DCID=811d00e849abbc26"
"2061","18.884992864","31.13.82.7","192.168.56.105","QUIC","81","Protected Payload (KP0), DCID=ea0001"
"2062","18.884993586","31.13.82.7","192.168.56.105","QUIC","96","Handshake, DCID=ea0001, SCID=811d00e849abbc26"
"2063","18.884993620","31.13.82.7","192.168.56.105","QUIC","97","Initial, DCID=ea0001, SCID=811d00e849abbc26, PKN: 10131912, CC"
"2064","18.884993653","192.168.56.105","31.13.82.7","QUIC","113","Protected Payload (KP0), DCID=811d00e849abbc26"
"2065","19.782488797","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 647#1] 59520  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"2066","19.782489156","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 648#1] 80  >  59520 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2067","19.990457961","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 681#1] 35306  >  80 [ACK] Seq=1 Ack=1 Win=63791 Len=0"
"2068","19.994248012","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 682#1] 80  >  35306 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2069","20.497147406","192.168.56.105","152.195.38.76","TCP","60","[TCP Dup ACK 1#1] 45568  >  80 [ACK] Seq=1 Ack=1 Win=63503 Len=0"
"2070","20.499796605","152.195.38.76","192.168.56.105","TCP","60","[TCP Dup ACK 2#2] 80  >  45568 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2071","21.634413709","192.168.56.104","34.107.221.82","TCP","54","[TCP Dup ACK 3#1] 48958  >  80 [ACK] Seq=1 Ack=1 Win=64024 Len=0"
"2072","21.636820214","34.107.221.82","192.168.56.104","TCP","60","[TCP Dup ACK 4#2] 80  >  48958 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2073","22.043635832","192.168.56.105","192.229.237.25","TCP","60","[TCP Dup ACK 5#1] 42680  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2074","22.044856317","192.229.237.25","192.168.56.105","TCP","60","[TCP Dup ACK 6#2] 443  >  42680 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2075","22.659402907","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 7#1] 53818  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2076","22.659587303","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 8#1] 53828  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2077","22.659666452","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 9#1] 53840  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2078","22.659770337","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 10#1] 53804  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2079","22.659839660","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 11#1] 53812  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2080","22.662699348","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 12#2] 80  >  53818 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2081","22.662699765","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 13#2] 80  >  53828 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2082","22.662699806","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 14#2] 80  >  53840 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2083","22.662699842","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 15#2] 80  >  53804 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2084","22.662699873","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 16#2] 80  >  53812 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2085","23.262008929","192.168.56.105","142.251.42.206","QUIC","780","Protected Payload (KP0), DCID=c8fcef2656b76b7b"
"2086","23.270607225","142.251.42.206","192.168.56.105","QUIC","72","Protected Payload (KP0), DCID=3856c9"
"2087","23.294093367","192.168.56.105","142.251.42.206","QUIC","74","Protected Payload (KP0), DCID=c8fcef2656b76b7b"
"2088","23.307408350","142.251.42.206","192.168.56.105","QUIC","111","Protected Payload (KP0), DCID=3856c9"
"2089","23.308538112","142.251.42.206","192.168.56.105","QUIC","66","Protected Payload (KP0), DCID=3856c9"
"2090","23.308538478","192.168.56.105","142.251.42.206","QUIC","78","Protected Payload (KP0), DCID=c8fcef2656b76b7b"
"2091","23.310419716","192.168.56.105","142.251.42.206","QUIC","73","Protected Payload (KP0), DCID=c8fcef2656b76b7b"
"2092","23.343002308","142.251.42.206","192.168.56.105","QUIC","69","Protected Payload (KP0), DCID=3856c9"
"2093","23.646648198","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2094","23.650504496","104.244.42.8","192.168.56.105","TCP","60","443  >  43398 [ACK] Seq=718 Ack=754 Win=65535 Len=0"
"2095","23.655951308","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2096","23.656467305","192.168.56.105","104.244.42.8","TCP","60","43398  >  443 [ACK] Seq=754 Ack=757 Win=62780 Len=0"
"2097","24.215126966","192.168.56.104","8.8.8.8","DNS","71","Standard query 0xe749 A example.org"
"2098","24.215585962","192.168.56.104","8.8.8.8","DNS","71","Standard query 0x1056 A example.org"
"2099","24.215591318","192.168.56.104","8.8.8.8","DNS","71","Standard query 0x8354 AAAA example.org"
"2100","24.215592310","192.168.56.104","8.8.8.8","DNS","73","Standard query 0xaf6a A ipv4only.arpa"
"2101","24.215593238","192.168.56.104","8.8.8.8","DNS","73","Standard query 0x486a AAAA ipv4only.arpa"
"2102","24.215914970","192.168.56.104","34.107.221.82","HTTP","349","[TCP Previous segment not captured] GET /success.txt?ipv4 HTTP/1.1 "
"2103","24.217390323","192.168.56.104","8.8.8.8","DNS","84","Standard query 0xc002 A detectportal.firefox.com"
"2104","24.219155363","192.168.56.104","8.8.8.8","DNS","84","Standard query 0x3e06 AAAA detectportal.firefox.com"
"2105","24.220263100","34.107.221.82","192.168.56.104","TCP","60","[TCP ACKed unseen segment] 80  >  48958 [ACK] Seq=1 Ack=297 Win=65535 Len=0"
"2106","24.226955895","8.8.8.8","192.168.56.104","DNS","105","Standard query response 0xaf6a A ipv4only.arpa A 192.0.0.171 A 192.0.0.170"
"2107","24.227975295","8.8.8.8","192.168.56.104","DNS","87","Standard query response 0xe749 A example.org A 93.184.216.34"
"2108","24.228757489","8.8.8.8","192.168.56.104","DNS","195","Standard query response 0xc002 A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82"
"2109","24.229170522","8.8.8.8","192.168.56.104","DNS","130","Standard query response 0x486a AAAA ipv4only.arpa SOA sns.dns.icann.org"
"2110","24.229170669","8.8.8.8","192.168.56.104","DNS","99","Standard query response 0x8354 AAAA example.org AAAA 2606:2800:220:1:248:1893:25c8:1946"
"2111","24.229636158","192.168.56.104","8.8.8.8","DNS","73","Standard query 0x3dda A ipv4only.arpa"
"2112","24.230059259","192.168.56.104","8.8.8.8","DNS","73","Standard query 0xb2d8 AAAA ipv4only.arpa"
"2113","24.230681623","8.8.8.8","192.168.56.104","DNS","87","Standard query response 0x1056 A example.org A 93.184.216.34"
"2114","24.234798589","34.107.221.82","192.168.56.104","HTTP","270","HTTP/1.1 200 OK  (text/plain)"
"2115","24.234799406","8.8.8.8","192.168.56.104","DNS","207","Standard query response 0x3e06 AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net AAAA 2600:1901:0:38d7::"
"2116","24.234921283","192.168.56.104","34.107.221.82","TCP","54","48958  >  80 [ACK] Seq=297 Ack=217 Win=64024 Len=0"
"2117","24.237173382","192.168.56.104","8.8.8.8","DNS","84","Standard query 0x715e A detectportal.firefox.com"
"2118","24.237378097","192.168.56.104","8.8.8.8","DNS","84","Standard query 0x935c AAAA detectportal.firefox.com"
"2119","24.242379757","8.8.8.8","192.168.56.104","DNS","130","Standard query response 0xb2d8 AAAA ipv4only.arpa SOA sns.dns.icann.org"
"2120","24.243414492","8.8.8.8","192.168.56.104","DNS","105","Standard query response 0x3dda A ipv4only.arpa A 192.0.0.170 A 192.0.0.171"
"2121","24.251411049","8.8.8.8","192.168.56.104","DNS","207","Standard query response 0x935c AAAA detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net AAAA 2600:1901:0:38d7::"
"2122","24.252460769","8.8.8.8","192.168.56.104","DNS","195","Standard query response 0x715e A detectportal.firefox.com CNAME detectportal.prod.mozaws.net CNAME prod.detectportal.prod.cloudops.mozgcp.net A 34.107.221.82"
"2123","24.415365579","192.168.56.104","140.82.113.25","TLSv1.3","86","Application Data"
"2124","24.415668772","192.168.56.104","34.117.65.55","TLSv1.2","86","Application Data"
"2125","24.419115180","140.82.113.25","192.168.56.104","TCP","60","443  >  46522 [ACK] Seq=3550 Ack=2282 Win=65535 Len=0"
"2126","24.419115469","34.117.65.55","192.168.56.104","TCP","60","443  >  41678 [ACK] Seq=1 Ack=33 Win=65535 Len=0"
"2127","24.515520982","34.117.65.55","192.168.56.104","TLSv1.2","82","Application Data"
"2128","24.515643274","192.168.56.104","34.117.65.55","TCP","54","41678  >  443 [ACK] Seq=33 Ack=29 Win=64022 Len=0"
"2129","24.587674311","140.82.113.25","192.168.56.104","TLSv1.3","82","Application Data"
"2130","24.587781001","192.168.56.104","140.82.113.25","TCP","54","46522  >  443 [ACK] Seq=2282 Ack=3578 Win=62780 Len=0"
"2131","24.647712669","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2132","24.647713009","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2133","24.648306705","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2134","24.650323872","31.13.82.7","192.168.56.105","TCP","60","443  >  44344 [ACK] Seq=157 Ack=196 Win=65535 Len=0"
"2135","24.650324191","31.13.82.7","192.168.56.105","TCP","60","443  >  49718 [ACK] Seq=157 Ack=196 Win=65535 Len=0"
"2136","24.653186765","104.244.42.8","192.168.56.105","TCP","60","443  >  42680 [ACK] Seq=157 Ack=196 Win=65535 Len=0"
"2137","24.655178336","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2138","24.655178645","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2139","24.656293653","192.168.56.105","31.13.82.7","TCP","60","44344  >  443 [ACK] Seq=196 Ack=196 Win=62780 Len=0"
"2140","24.656294152","192.168.56.105","31.13.82.7","TCP","60","49718  >  443 [ACK] Seq=196 Ack=196 Win=65535 Len=0"
"2141","24.659806865","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2142","24.661000947","192.168.56.105","104.244.42.8","TCP","60","42680  >  443 [ACK] Seq=196 Ack=196 Win=62780 Len=0"
"2143","25.367231260","192.168.56.105","192.229.237.25","TCP","60","[TCP Dup ACK 73#1] 35344  >  80 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2144","25.368800506","192.229.237.25","192.168.56.105","TCP","60","[TCP Dup ACK 74#2] 80  >  35344 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2145","25.850723452","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [FIN, ACK] Seq=104077 Ack=33849 Win=65535 Len=0"
"2146","25.850724249","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [FIN, ACK] Seq=107605 Ack=34998 Win=65535 Len=0"
"2147","25.851673672","192.168.56.105","45.33.7.16","TCP","60","54242  >  80 [FIN, ACK] Seq=33849 Ack=104078 Win=65535 Len=0"
"2148","25.851674075","192.168.56.105","45.33.7.16","TCP","60","54224  >  80 [FIN, ACK] Seq=34998 Ack=107606 Win=65535 Len=0"
"2149","25.855528302","45.33.7.16","192.168.56.105","TCP","60","80  >  54242 [ACK] Seq=104078 Ack=33850 Win=65535 Len=0"
"2150","25.856021079","45.33.7.16","192.168.56.105","TCP","60","80  >  54224 [ACK] Seq=107606 Ack=34999 Win=65535 Len=0"
"2151","25.878133710","192.168.56.105","142.251.222.46","TCP","60","[TCP Dup ACK 88#1] 60034  >  80 [ACK] Seq=1 Ack=1 Win=64001 Len=0"
"2152","25.879541549","142.251.222.46","192.168.56.105","TCP","60","[TCP Dup ACK 90#2] 80  >  60034 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2153","25.915130723","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [FIN, ACK] Seq=115370 Ack=35594 Win=65535 Len=0"
"2154","25.916244946","192.168.56.105","45.33.7.16","TCP","60","54214  >  80 [FIN, ACK] Seq=35594 Ack=115371 Win=65535 Len=0"
"2155","25.919303864","45.33.7.16","192.168.56.105","TCP","60","80  >  54214 [ACK] Seq=115371 Ack=35595 Win=65535 Len=0"
"2156","25.932764716","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [FIN, ACK] Seq=104077 Ack=33849 Win=65535 Len=0"
"2157","25.936197423","192.168.56.105","45.33.7.16","TCP","60","54266  >  80 [FIN, ACK] Seq=33849 Ack=104078 Win=65535 Len=0"
"2158","25.939352041","45.33.7.16","192.168.56.105","TCP","60","80  >  54266 [ACK] Seq=104078 Ack=33850 Win=65535 Len=0"
"2159","25.956784616","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [FIN, ACK] Seq=107605 Ack=34996 Win=65535 Len=0"
"2160","25.959708773","192.168.56.105","45.33.7.16","TCP","60","54236  >  80 [FIN, ACK] Seq=34996 Ack=107606 Win=65535 Len=0"
"2161","25.963593589","45.33.7.16","192.168.56.105","TCP","60","80  >  54236 [ACK] Seq=107606 Ack=34997 Win=65535 Len=0"
"2162","25.993283750","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [FIN, ACK] Seq=104077 Ack=33850 Win=65535 Len=0"
"2163","25.997171210","192.168.56.105","45.33.7.16","TCP","60","54258  >  80 [FIN, ACK] Seq=33850 Ack=104078 Win=65535 Len=0"
"2164","26.000595948","45.33.7.16","192.168.56.105","TCP","60","80  >  54258 [ACK] Seq=104078 Ack=33851 Win=65535 Len=0"
"2165","27.088008442","PcsCompu_ba:b4:39","PcsCompu_e2:aa:9b","ARP","60","Who has 192.168.56.104? Tell 192.168.56.100"
"2166","27.088037588","PcsCompu_e2:aa:9b","PcsCompu_ba:b4:39","ARP","42","192.168.56.104 is at 08:00:27:e2:aa:9b"
"2167","27.672103379","192.168.56.105","34.107.221.82","TCP","60","[TCP Dup ACK 258#1] 60658  >  80 [ACK] Seq=1 Ack=1 Win=64024 Len=0"
"2168","27.675793565","34.107.221.82","192.168.56.105","TCP","60","[TCP Dup ACK 259#2] 80  >  60658 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2169","29.654950444","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2170","29.659411226","104.244.42.8","192.168.56.105","TCP","60","443  >  43398 [ACK] Seq=757 Ack=793 Win=65535 Len=0"
"2171","29.666789712","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2172","29.666790015","192.168.56.105","104.244.42.8","TCP","60","43398  >  443 [ACK] Seq=793 Ack=796 Win=62780 Len=0"
"2173","29.978752648","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 647#1] 59520  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"2174","29.980003768","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 648#2] 80  >  59520 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2175","30.239457202","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 681#1] 35306  >  80 [ACK] Seq=1 Ack=1 Win=63791 Len=0"
"2176","30.245509483","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 682#2] 80  >  35306 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2177","30.394672586","PcsCompu_ba:b4:39","PcsCompu_51:eb:8f","ARP","60","Who has 192.168.56.105? Tell 192.168.56.100"
"2178","30.395445219","PcsCompu_51:eb:8f","PcsCompu_ba:b4:39","ARP","60","192.168.56.105 is at 08:00:27:51:eb:8f"
"2179","30.660105314","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2180","30.660105766","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2181","30.660645202","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2182","30.662455566","31.13.82.7","192.168.56.105","TCP","60","443  >  44344 [ACK] Seq=196 Ack=235 Win=65535 Len=0"
"2183","30.662456021","31.13.82.7","192.168.56.105","TCP","60","443  >  49718 [ACK] Seq=196 Ack=235 Win=65535 Len=0"
"2184","30.664066512","104.244.42.8","192.168.56.105","TCP","60","443  >  42680 [ACK] Seq=196 Ack=235 Win=65535 Len=0"
"2185","30.670627041","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2186","30.671296989","192.168.56.105","31.13.82.7","TCP","60","44344  >  443 [ACK] Seq=235 Ack=235 Win=62780 Len=0"
"2187","30.677711844","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2188","30.677712195","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2189","30.677712646","192.168.56.105","31.13.82.7","TCP","60","49718  >  443 [ACK] Seq=235 Ack=235 Win=65535 Len=0"
"2190","30.677712934","192.168.56.105","104.244.42.8","TCP","60","42680  >  443 [ACK] Seq=235 Ack=235 Win=62780 Len=0"
"2191","30.747519744","192.168.56.105","152.195.38.76","TCP","60","[TCP Dup ACK 1#1] 45568  >  80 [ACK] Seq=1 Ack=1 Win=63503 Len=0"
"2192","30.751360510","152.195.38.76","192.168.56.105","TCP","60","[TCP Dup ACK 2#3] 80  >  45568 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2193","32.290132754","192.168.56.105","192.229.237.25","TCP","60","[TCP Dup ACK 5#1] 42680  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2194","32.291521477","192.229.237.25","192.168.56.105","TCP","60","[TCP Dup ACK 6#3] 443  >  42680 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2195","32.898625068","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 7#1] 53818  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2196","32.898733476","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 8#1] 53828  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2197","32.898869011","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 9#1] 53840  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2198","32.898947154","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 10#1] 53804  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2199","32.899217959","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 11#1] 53812  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2200","32.902039698","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 12#3] 80  >  53818 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2201","32.902606345","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 13#3] 80  >  53828 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2202","32.902606586","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 14#3] 80  >  53840 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2203","32.903045570","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 15#3] 80  >  53804 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2204","32.904815128","23.48.149.185","192.168.56.104","TCP","60","[TCP Dup ACK 16#3] 80  >  53812 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2205","34.435807261","192.168.56.104","34.107.221.82","TCP","54","[TCP Keep-Alive] 48958  >  80 [ACK] Seq=296 Ack=217 Win=64024 Len=0"
"2206","34.441162030","34.107.221.82","192.168.56.104","TCP","60","[TCP Keep-Alive ACK] 80  >  48958 [ACK] Seq=217 Ack=297 Win=65535 Len=0"
"2207","35.616288286","192.168.56.105","192.229.237.25","TCP","60","[TCP Dup ACK 73#1] 35344  >  80 [ACK] Seq=1 Ack=1 Win=62780 Len=0"
"2208","35.620877356","192.229.237.25","192.168.56.105","TCP","60","[TCP Dup ACK 74#3] 80  >  35344 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2209","35.671831862","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2210","35.674345253","104.244.42.8","192.168.56.105","TCP","60","443  >  43398 [ACK] Seq=796 Ack=832 Win=65535 Len=0"
"2211","35.686835740","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2212","35.688309737","192.168.56.105","104.244.42.8","TCP","60","43398  >  443 [ACK] Seq=832 Ack=835 Win=62780 Len=0"
"2213","36.217193974","192.168.56.105","142.251.222.46","TCP","60","[TCP Dup ACK 88#1] 60034  >  80 [ACK] Seq=1 Ack=1 Win=64001 Len=0"
"2214","36.220081774","142.251.222.46","192.168.56.105","TCP","60","[TCP Dup ACK 90#3] 80  >  60034 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2215","36.675110416","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2216","36.675110890","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2217","36.675531854","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2218","36.677368476","31.13.82.7","192.168.56.105","TCP","60","443  >  44344 [ACK] Seq=235 Ack=274 Win=65535 Len=0"
"2219","36.678339218","31.13.82.7","192.168.56.105","TCP","60","443  >  49718 [ACK] Seq=235 Ack=274 Win=65535 Len=0"
"2220","36.679043024","104.244.42.8","192.168.56.105","TCP","60","443  >  42680 [ACK] Seq=235 Ack=274 Win=65535 Len=0"
"2221","36.686221391","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2222","36.686221752","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2223","36.686716368","192.168.56.105","31.13.82.7","TCP","60","44344  >  443 [ACK] Seq=274 Ack=274 Win=62780 Len=0"
"2224","36.686716603","192.168.56.105","31.13.82.7","TCP","60","49718  >  443 [ACK] Seq=274 Ack=274 Win=65535 Len=0"
"2225","36.687692243","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2226","36.688090540","192.168.56.105","104.244.42.8","TCP","60","42680  >  443 [ACK] Seq=274 Ack=274 Win=62780 Len=0"
"2227","37.923209404","192.168.56.105","34.107.221.82","TCP","60","[TCP Dup ACK 258#1] 60658  >  80 [ACK] Seq=1 Ack=1 Win=64024 Len=0"
"2228","37.926509726","34.107.221.82","192.168.56.105","TCP","60","[TCP Dup ACK 259#3] 80  >  60658 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2229","40.230004591","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 647#1] 59520  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"2230","40.230004982","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 648#3] 80  >  59520 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2231","40.487500485","192.168.56.105","172.217.26.227","TCP","60","[TCP Dup ACK 681#1] 35306  >  80 [ACK] Seq=1 Ack=1 Win=63791 Len=0"
"2232","40.487500870","172.217.26.227","192.168.56.105","TCP","60","[TCP Dup ACK 682#3] 80  >  35306 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2233","41.002765553","192.168.56.105","152.195.38.76","TCP","60","[TCP Dup ACK 1#1] 45568  >  80 [ACK] Seq=1 Ack=1 Win=63503 Len=0"
"2234","41.007433329","152.195.38.76","192.168.56.105","TCP","60","[TCP Dup ACK 2#4] 80  >  45568 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2235","41.684262867","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2236","41.686621063","104.244.42.8","192.168.56.105","TCP","60","443  >  43398 [ACK] Seq=835 Ack=871 Win=65535 Len=0"
"2237","41.695975599","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2238","41.696915139","192.168.56.105","104.244.42.8","TCP","60","43398  >  443 [ACK] Seq=871 Ack=874 Win=62780 Len=0"
"2239","42.540266537","192.168.56.105","192.229.237.25","TCP","60","[TCP Dup ACK 5#1] 42680  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"2240","42.544062797","192.229.237.25","192.168.56.105","TCP","60","[TCP Dup ACK 6#4] 443  >  42680 [ACK] Seq=1 Ack=2 Win=65535 Len=0"
"2241","42.686532553","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2242","42.686532918","192.168.56.105","31.13.82.7","TLSv1.2","93","Application Data"
"2243","42.686532951","192.168.56.105","104.244.42.8","TLSv1.2","93","Application Data"
"2244","42.687387874","31.13.82.7","192.168.56.105","TCP","60","443  >  44344 [ACK] Seq=274 Ack=313 Win=65535 Len=0"
"2245","42.687388238","31.13.82.7","192.168.56.105","TCP","60","443  >  49718 [ACK] Seq=274 Ack=313 Win=65535 Len=0"
"2246","42.690861070","104.244.42.8","192.168.56.105","TCP","60","443  >  42680 [ACK] Seq=274 Ack=313 Win=65535 Len=0"
"2247","42.697325915","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2248","42.697326351","31.13.82.7","192.168.56.105","TLSv1.2","93","Application Data"
"2249","42.697326444","104.244.42.8","192.168.56.105","TLSv1.2","93","Application Data"
"2250","42.697326473","192.168.56.105","31.13.82.7","TCP","60","44344  >  443 [ACK] Seq=313 Ack=313 Win=62780 Len=0"
"2251","42.698520019","192.168.56.105","31.13.82.7","TCP","60","49718  >  443 [ACK] Seq=313 Ack=313 Win=65535 Len=0"
"2252","42.698520266","192.168.56.105","104.244.42.8","TCP","60","42680  >  443 [ACK] Seq=313 Ack=313 Win=62780 Len=0"
"2253","43.138783910","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 7#1] 53818  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2254","43.138903388","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 8#1] 53828  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2255","43.139038991","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 9#1] 53840  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
"2256","43.139110980","192.168.56.104","23.48.149.185","TCP","54","[TCP Dup ACK 10#1] 53804  >  80 [ACK] Seq=1 Ack=1 Win=64008 Len=0"
